category,tid,bvid,title,desc,pubdate,owner_mid,owner_name,view,danmaku,reply,favorite,coin,share,like,dislike
舞蹈,199,BV1Hc41137Ci,在宿舍应该怎么跳Knock？,"歌曲：Knock-李彩演

祝各位考生高考顺利！！！能够考上心仪的学校！

有个室友去旅行了(˃ ⌑ ˂ഃ )艰难拍摄！
欠了好久好久的演子的knock！想拍点不一样的所以做了一些尝试！请多多点赞吧，我努力剪第三视角花絮出来(˵¯͒〰¯）",1685849400,137026280,黑糖啵啵梅子酒,831485,269,482,7626,7898,1460,161584,0
舞蹈,199,BV1q24y1A7pL,浅跳一下queen card 副歌一小段，录了好几遍，实在太滑稽了，好像那个什么，无毛飞禽，对不起。 我好想笑啊。为什么别人跳那么美啊为什么,-,1685446727,271644025,叽叽的盆友圈,351430,69,283,16124,2661,763,63912,0
舞蹈,199,BV1Fu4y1f7uQ,直播跳bite me之鹅伴舞（？）,-,1686062738,97070053,林扬Bob,127592,53,239,2521,328,2051,18660,0
舞蹈,199,BV1Gk4y1p73R,2023年女爱豆韩国油管搜索量Top30||五代占据前二！！！,,1685855628,73395673,灰灰圆圆滚滚,412398,2924,701,981,450,88,8277,0
舞蹈,20,BV1Ao4y1M7gL,工程结算，摇一个,-,1685361690,1813797500,-三三三元,2549237,1113,1633,36427,18518,14818,267857,0
舞蹈,198,BV1Cz4y1q7M8,世界舞蹈大赛中国区总决赛2023丨专业组冠军 - SOHANA（彩排版）,世界舞蹈大赛中国区总决赛2023丨专业组冠军 - SOHANA（彩排版），情绪杀手，尽展柔与力量之美,1686042690,278093845,严炎Aaron,141328,181,246,1963,1631,326,10717,0
舞蹈,199,BV15o4y1T7UU,田小娟 x 赵美延 x 崔然竣《(G)I-DLE - Queencard》舞蹈视频公开！,yt,1686144759,419085137,爱豆安利所,141573,59,198,1628,244,463,18215,0
舞蹈,199,BV1rL411i7nR,是时候该去蹦迪了👑T-ara👑sugar free,"原曲：T-ara《Sugar freea》
摄影：桃子C
出镜：一只大王哀，吖静sizu222，淺淺ASAKI，PPFISH，罐子pia",1686225600,1678535,一只大王哀,56826,346,117,5950,762,112,5959,0
舞蹈,20,BV1zs4y1e7Dj,【温】在30℃阳光下起舞！聚光！青春就是要挥洒汗水！,"原创编舞：BDF2023★聚光★-黑糖梅
歌曲：兰音Reine

抓住BDF的尾巴，来个极限学舞录舞，开心✧٩(ˊωˋ*)و✧

这首歌和编舞真的超级青春，最近两天又是高考季，感觉真的很贴合主题！！！

希望学子们能考到理想的大学！！！

另外_(:з」∠)_这个天气跳舞是真的可怕，我就跳了两遍，刘海全湿，唉，不敢想象再过几个月的天气了！不过我准备在最近好好录室外的舞！！！因为室外真的好好看！

最后喜欢的话记得一键三连啊！！！感谢观看！",1686103210,30952147,大温温温,142839,146,443,2718,684,93,4713,0
舞蹈,20,BV1LP411Q7vS,想要摸摸停云的大尾巴吗？极乐净土,"停云，更适合中国宝宝体质的狐狸！！！太喜欢停云的大尾巴啦~

摄影：@亚特兰Atlan  ，
后期：面面桑，
舞蹈&音乐：MARiA-极乐净土",1686133326,2009929,咝小喵MAO,53472,233,181,5765,795,86,6780,0
舞蹈,199,BV1jL41167gB,“学堂里中无罗裙，弃婴塔里无男婴”,-,1684241545,454623892,_向承睿,580144,365,5700,14827,2076,437,123453,0
舞蹈,154,BV1S8411o7Tq,【户外跳舞】迈克尔杰克逊蔡军 2023.06.03,【户外跳舞】迈克尔杰克逊蔡军 2023.06.03,1685796121,3493130697443549,丷空蝉丷,181364,2547,1217,2446,2461,644,17582,0
舞蹈,199,BV1Au411W77G,(G)I-DLE《Queencard》230604舞台+直拍,"YouTube
(G)I-DLE《Queencard》230604舞台+直拍",1686041024,3173782,敏雅可乐,106756,32,57,825,30,96,8313,0
舞蹈,198,BV1wX4y1h7uK,《日不落》不是舞蹈 但绝对是手语翻译,好像真能找个翻译工作试试,1686208241,383603162,是张祐维本人,110806,174,255,617,3492,513,14064,0
舞蹈,20,BV1ez4y1q72K,练习两年半，家里来了位篮球队新成员,单人纯享版-v-,1686196800,37349250,咸鱼_栗,134847,53,108,1080,424,58,5525,0
舞蹈,199,BV1Wd4y1f7AM,女大学生perfume翻跳郑在玹高光十秒,b站第一个作品献给面子哥的高光十秒,1685031715,543125690,椰树-51,381252,195,489,18141,2793,1984,98328,0
舞蹈,199,BV1EL411i7tp,【郑雅文】恋爱告急 翻跳 战地钢铁版！,,1686034718,42424130,一只郑雅文,89342,318,101,4482,466,98,4273,0
舞蹈,154,BV1a8411Z7Uz,北航拉丁舞作业（别赞孩子要脸）,-,1686114649,1244524942,奔星光光,117696,350,438,229,261,1077,5288,0
舞蹈,154,BV1zk4y1p76F,听说大学生最近喜欢看这个,-,1686233127,10673533,小深深儿,76787,96,234,2854,1115,88,8525,0
舞蹈,199,BV1YN411C7J6,继允真后恩採接替的海浪WAVE 没柔韧度完全做不来,-,1685972026,429849443,苏雅筠,266633,7,27,817,45,30,10356,0
舞蹈,20,BV1614y1D7zg,六一晚会！！！！拿老师拍的视频水一下！因为还要脸，所以带了墨镜和口罩，不要问为什么还是只跳了这点，因为后面又忘动作了！！,-,1685885718,669219783,变态不穿苦茶子,419279,28,664,3037,329,214,9385,0
舞蹈,199,BV14W4y1X7Px,第一次跳迷曲 这舞帅炸了｜Straykids S-Class男高翻跳,-,1686146125,392475261,Way-HYX,70437,65,191,1549,651,160,16735,0
舞蹈,255,BV15o4y1T7et,没 头 脑 手 势 舞 2,出镜@矮乐多Aliga  @害羞7 ,1686283500,502909621,表情包Aliga,104812,37,119,2175,413,73,12569,0
舞蹈,199,BV1zs4y1e7PN,洪知秀 Adore U 出道期稚嫩的小鹿宝宝,150807 Cr.BLACKSUGAR95,1686040218,452230446,Rieae,40941,56,107,4544,270,678,11415,0
舞蹈,199,BV1dz4y1q7Cj,女王在线发卡❤️ 抱一丝呀~这就叫专业！【Queencard — (G)I-DLE 】,"很喜欢这首歌传达的，每个女孩都可以是自己的的女王卡，拒绝容貌焦虑，大家真的是辛苦了！

田小娟 @Na盐奶盖  ﻿
宋雨琦@楷楷_Timeless  
叶舒华@草原大雄狮  
赵美延@超甜的阿渣呀-  
Minnie@竹笙Zoe  

感谢摄助：@背不完法条的洋洋  @Voice达  、
感谢摄影导演+后期：@爱跳舞的文豪拿起相机  

感谢后勤:黑黑@黑黑HEIZ 
感谢场地欧美片场~ 【虽然我去零头直接抹百位，但是下次给我免费用 拜托了【合十】，这对我很重要，太贵了啊啊啊啊啊！！【仰天长啸】",1686042000,13647660,竹笙Zoe,81846,324,164,3466,2480,921,5595,0
舞蹈,154,BV1Ls4y1M72G,跳出框架的洒脱,-,1684231835,3493294931708391,一个自来水龙头,115585,18,51,7524,478,213,27569,0
舞蹈,154,BV1xm4y1q7jP,世上摇子千千万，但只能有一个若安,"安氏摇别名含蓄摇，主打一个刚柔并济。
以手部动作和情绪输出为核心，以上半身动作为主，情曲结合为主题。
结合音乐鼓点为辅
不追求持续力量输出追求暴击",1686240743,1411687475,若安猛猛开摇,99405,55,343,1863,313,258,17929,0
舞蹈,198,BV1Fo4y1g7jZ,一 群 疯 狂 机 器 人,-,1686040161,386120474,Barbin-ili芭比,181698,31,147,158,99,5,6545,0
舞蹈,200,BV1Mh4y1b74N,这场景绝了！没有一句台词却能把人看哭的顶级be美学！那高高的椅背好似墓碑，人多却不显热闹而是悲凉！舞剧《红楼梦》,"BGM：莫问归期 - 蒋雪儿
素材来源：@江苏大剧院JSCPA ",1684837835,413707676,琳婧JING,1797725,934,1763,45120,10018,12476,131498,0
舞蹈,255,BV1L14y1Q7dc,高考生不要看擦边,"原创：宇崎学妹想要摇
7天点击1w更新大图～",1686216000,2691287,小巫酱w,63246,101,214,2313,676,271,7039,0
舞蹈,199,BV1gM4y1e75Z,当你在毕业班会上跳Super...,这次跳的很差sad（ ，一大早没热身直接跳，而且教室超级闷，跳一半就很累了开始眼神涣散，后面跳的都没什么力气啊啊啊啊啊啊啊啊。不过这也是我班里最后一次跳舞，专门穿了校服虽然很不透气，跳完马上去换了衣服哈哈哈哈哈哈哈,1685613719,167920051,Eacii_一心,610005,1247,1889,8047,16552,2559,91973,0
舞蹈,199,BV1BW4y1X74e,连泳装都还原的《Queencard》10套换装全曲翻跳 | DIY打歌服 | 4k竖屏直拍【(G)I-DLE】,"好喜欢女娃，这次回归真的大发！以后也一直走花路吧！
好可惜这次因为顺序的问题比较晚出，官方的活动不知道能不能赶得上了555，先拜托大家多多三连啦～
这次娃打歌舞台真的好精彩，虽然晚出但是等到了新鲜的服装素材哈哈哈，玫红色和泳装有点子性感，不知道会不会限流，不管怎么样希望大家喜欢～
另外，之前机位比较低，双下巴频频露出，近两次翻跳都有尝试不同的机位，大家可能会有点不习惯。
自学自扒，有很多不足请大家多多包容，会慢慢进步的
本期进度条：喜茶的爆汁杨梅和东坡荔枝生椰露（都强力推荐",1686306900,341676398,每天都想吃生鱼片,52528,509,248,1365,7045,201,11561,0
舞蹈,154,BV1ku4y1d7Ae,总要下趟江南吧,-,1686216859,15826102,小海带sS,112440,65,132,269,129,56,10530,0
舞蹈,154,BV1zX4y187sq,本来不想跳，工友们说拉宿舍的朋友来给我点赞，我还是展示下这段自学的舞蹈吧,-,1686056692,493434505,霹雳舞凯凯本人,76692,98,213,273,2277,73,13697,0
舞蹈,20,BV1us41137Fd,【Miume・MARiA・217】极乐净土（極楽浄土）【舞见 第4弹!!!】,"Miume・MARiA・217舞见 第4弹！

编舞：Miume
服装设计：MARiA
摄影・编辑：moririn
Logo：田所ミニ
toku微博@Toku-P

MARiA：微博＠MARiA_GARNiDELiA
217：微博@KL217_2525
Miume：微博@miume_niconico

乐曲：极乐净土（極楽浄土）/GARNiDELiA
GARNiDELiA 2nd专辑『Violet Cry』收录曲",1533722402,110352985,GARNiDELiA,20192174,53546,24137,520047,421027,199847,691104,0
舞蹈,198,BV1Fh411c79N,毕业生晚会，大四学长的炸裂表演！,急匆匆得编排完的这支舞，虽然没彩排时跳的好，也出现了很多失误。但这场表演跳的开心快乐就足够了，这也是大学四年最后一支舞了，感谢学弟学妹的支持，还有街舞社兄弟的陪伴。,1684747119,260119050,Jong囧,1048891,886,722,9911,6251,3010,88607,0
舞蹈,154,BV1ST411x7Ce,两眼一黑，再来一遍！,作为舞蹈区up主，这是我第一次投稿《极乐净土》，交出你的币（伸手围笑）,1684375200,12303456,在下淘子,440972,542,758,12260,9660,7263,92121,0
舞蹈,20,BV1PP411B7QC,是谁2023年还在跳大哥大,是我和猫猫！,1686133518,13855437,宫下彗星,62731,28,84,2036,410,220,12747,0
舞蹈,20,BV1Hh411c7YK,星野x3做偶像当然要冲冠军！【YOASOBI/偶像 推しの子cos翻跳】,"原作：我推的孩子
曲：idol/偶像 yoasobi
振付：BV11V4y1R7pV （有改编和站位调整）都来看a团的编舞我们真的好喜欢
-
队名：【16岁未婚带俩娃】
爱：简喵@简尼喵喵酱 ：“呜呜美梦成真了”
露比：久风@久风天上飞 ：“愿活着再不用戴长发假毛跳舞，amen”
阿库亚：六弧 （up）：这个舞没有在发刀，全是糖好吧！
-
摄影：云夜

没想到真的冲到了冠军（（昏厥））！谢谢天才偶像和我的队友！

非常抱歉，剪视频的时候没有注意到qq消息提示音的存在，后面要是有高清舞台会替换的！",1685185782,19895154,六弧muko,757999,547,1181,43168,38287,6866,123498,0
舞蹈,198,BV1aV4y167sb,输了，但没完全输,态度与气2023新作品！,1684758914,519883222,黄家荣,401090,280,238,2769,5452,627,41787,0
舞蹈,199,BV1gh4y1R7Lg,straykids《sclass》0.5慢速分解教学 | 先学起来！超级帅！,-,1686147153,389364736,蒋雨奚,39614,6,40,4035,219,93,6734,0
舞蹈,199,BV1W8411Z71X,卧槽！challange就是拿给你们舞担们比舞的,审核大大辛苦了！,1686138609,356067467,rjkmmbose,77957,128,45,650,36,24,6622,0
舞蹈,199,BV1vg4y1F7bB,甜弟变辣弟！大一新生学校路演《kitsch》张元英位,-,1684375200,672877136,小夜予-,828191,530,1474,18723,4083,9311,139448,0
舞蹈,199,BV13P411B7s4,【Thea】孙莉舞蹈分析｜律师函警告？,-,1686247168,74518922,Thea呀,84066,464,250,330,407,84,4586,0
舞蹈,20,BV1hu411t7xK,loveit双人翻跳,"原创振付：BV1cL4y147Xz
参考:BV1ZF411T7F7
音乐本家：BV1i541157SB
双马尾是我（姐姐），短发@筱筱yt （妹妹）",1684055030,332705073,百变筱樱,837579,339,1262,35200,32027,4086,147827,0
舞蹈,199,BV1XP411R7iu,末日变身拯救世界！🌇还没有看过【Twice-Go Hard】的人有难了！,-,1684143000,345557409,孙子团-小鸭,839976,89,289,35187,5328,4577,164434,0
舞蹈,199,BV1QX4y1t77D,一个人在家跳舞好热啊～,"dancer：周末
摄像：@亚特兰Atlan  
视频后期：面面桑
照片后期：@M子子子子子子子   @周末yuuko  
音乐&舞蹈：AOA《动摇》",1686223800,492393,周末yuuko,28004,33,80,3848,260,50,3909,0
舞蹈,199,BV1JL411z73Q,【其其】其迹暖暖的Queencard翻跳 ｜直接发出七张女王牌,@GIDLE_official ,1685113550,18722787,一个其其kiki,624523,410,442,13249,7622,1262,111545,0
舞蹈,200,BV13o4y1T74W,♥惊鸿一面 动你心弦♥ 婀娜多姿小娇娘~【楚鸢】,"现在天气太热了，公园又是蚊子又是太阳有一点表情失控了555请多多包涵~
想要得到你的关注点赞投币评论转发弹幕～
希望能被你喜欢！
音乐：《惊鸿一面》-许嵩
编舞：白小白
摄影：黄桃
有个聊天群吖
613036180
可以关注一下微博哦~
https://weibo.com/u/5226434927 
爱你么么哒~",1686216000,97094885,楚鸢鸢吖,24919,128,106,3737,314,51,3277,0
舞蹈,20,BV1pN41117np,我真的在很努力的给你们高考加油,还不快谢谢up主,1685257078,538029588,踏雪拂云_,1525154,1788,3448,60301,25270,28305,421198,0
舞蹈,154,BV1Do4y1M7fS,06翻跳丨 DIA   -  和我交往吗,-,1685627753,3494354297555697,不许捏我脸w,129099,49,397,9101,617,524,20285,0
舞蹈,20,BV1ic411u7Bm,肉肉的女孩超元气【竖屏一镜到底】,-,1686139807,15107703,新纯chun_,36437,28,98,2467,253,39,3850,0
舞蹈,199,BV15M4y1v7ES,谁能来支持大学生的作业！！翻跳｜Go hard,大学生完成作业不易！谢谢大家支持～,1685885352,20217967,Layla-完成作业版,148503,31,177,1871,825,147,36454,0
舞蹈,199,BV11k4y1p71H,这肉肉的也太可爱了叭～！请对健康好身材再心动一次！【陶陶】,"希望大家喜欢这个甜甜的视频和甜甜的我~祝高考的臭弟弟臭妹妹看了之后可以心情愉悦~
摄影夫妇：四柚夫妇
舞蹈出处：dinosaur",1686131326,15049310,青稞芋泥陶可爱,38480,12,70,3625,199,46,3975,0
舞蹈,199,BV1Ch4y1d7YL,宿舍版Queencard,-,1686053370,2804493,恬欣欣的成长日记,50037,31,173,4314,915,125,6258,0
舞蹈,200,BV1pm4y1t7Tm,唐诗逸这段花式起腰，完美满足了对小说里绝世舞姬的幻想！,"素材来源：逆水寒、洛阳旧事、雨霖铃等！
BGM：水龙吟",1684733872,626297715,荒草音乐,1471063,781,988,27818,8362,2456,125943,0
舞蹈,154,BV1a24y1A7aD,恐龙里面的技术流,恐龙才艺表演,1685149200,621704765,-宋瑶,2062949,875,1306,6729,13969,15374,69398,0
舞蹈,154,BV1Jg4y1F7oU,原神多巴胺第二弹来啦,-,1685614073,85776107,喵新majo,133960,46,159,16787,1321,548,39486,0
舞蹈,154,BV1S24y1A7r6,这么可爱 不可能是男孩子,-,1685394235,25219080,唐嗅嗅_黑帮公主版,197821,45,165,3610,236,204,10860,0
舞蹈,199,BV1bc411u7e1,【JOY】听说女大学生最喜欢这款！御姐翻跳Weekend！整个氛围拉满了属于是！,嘉茵编舞,1686221718,69099651,RockJoyyyy,50173,49,154,1701,400,325,13199,0
舞蹈,199,BV1ou4y1Z742,刘宇主打曲《AYO》练习室MV,-,1686198793,1731998791,刘宇0824成长记事簿,12472,557,430,1559,2891,791,2539,0
舞蹈,198,BV1oV4y1B7DK,2.0版本的queencard,-,1685444753,2045577567,铁骨曾曾,678645,99,257,1464,431,135,53760,0
舞蹈,198,BV1Ns4y1B7c6,《flower》整活，但是用fingertut的形式,-,1685176580,1244048664,AT-AMAZON_DAWN,107455,60,164,3940,311,174,29083,0
游戏,17,BV1KV4y1S7xh,时隔2年的动物派对！,"喜欢看游戏联机的不要忘了点赞支持！
兄弟们都挺可爱的，但是我忍不住想打他们！",1686283200,2206456,花少北丶,1038201,10591,3772,50302,120112,9568,180144,0
游戏,172,BV1Nu411W7HD,【碧蓝航线6周年】凤凰传奇敦煌寻声，碧蓝航线x敦煌博物馆特别联动,"传承古今——「碧蓝航线×敦煌博物馆」。
丝路弥音，风起敦煌。本次6周年，我们和敦煌博物馆联动，希望将敦煌的自然风貌、人文底蕴，以声画的方式，带给指挥官别样的视听体验，领略敦煌文化之美。
我们邀请了凤凰传奇，以监制的身份，为敦煌联动海天换装BGM的创作，提供了灵感，将真实的敦煌之声带回游戏，分享给大家。",1686153600,233114659,碧蓝航线,3969815,12702,2030,11999,11548,4335,128518,0
游戏,172,BV1Fh4y1R7n9,《原神》剧情PV-「良良绮谈」,"绮良良太可爱啦，浅浅做了个温馨治愈的小手书。

———Staff————
企划：愚人戏社
导演：超想吃番茄
脚本：不正经的小星星L、超想吃番茄
分镜：不正经的小星星L
美术监修：不正经的小星星L
绘制：不正经的小星星L、cococytus、梨子、大和mimiaa、
三千与酒、野生的凌澈子、ovosaki、夏日烟水、影_憧、西西居居
配乐监修：黑铱BlackIris
配乐：耳总_Composer
视频后期：果冻、奏章Documorial、Edit-KAI
音频后期：卷耳李小喵
配音统筹：月球人雅直丶
配音：",1686133800,7086255,超想吃番茄,603174,1609,1593,32375,57703,8799,95927,0
游戏,17,BV1g8411Z7z8,【家有神兽】三战第三集：歼16D实施全面电磁压制，瘫痪敌军防空雷达，我方展开大规模对地打击行动,"制作平台：虚幻5，DCS，ARMA3
三战系列微电影制作目的为传播国内军事文化，提醒人们居安思危，关注国防力量发展，绝非鼓吹战争",1686045600,28378491,家有神兽,859232,9179,4847,46611,226676,6603,157616,0
游戏,172,BV1gu4y1Z7cu,《崩坏：星穹铁道》走近星穹——「银狼：宇宙第一天才骇客！」,"宇宙第一天才骇客银狼小姐向全银河喊话：有意愿与银狼对决的骇客诸君，请在任何时间、任何地点向银狼发起网络进攻，银狼愿意随时应战。
敬请收看普罗米修斯娱乐特别节目《走近星穹》——「银狼：宇宙第一天才骇客！」。

CV：
叽米——刘北辰
普罗米修斯「朋友」——Hanser
银狼——Hanser",1686110400,1340190821,崩坏星穹铁道,1022646,4142,7155,11405,18240,3262,106961,0
游戏,17,BV158411Z76R,史上死法最多的游戏！甚至可以手搓黑洞！,"本期介绍有着法术变成模拟器之称的硬核游戏Noita，在这游戏里，可以用一些简单的法术组合出有着毁天灭地效果，甚至可以把地图都炸成渣的毁灭性魔法。
为了方便视频录制使用了MOD，请以实际游玩体验为准。
视频中游戏大地图来源：黑羽叶枫
视频中的部分法术配方源自游戏社区和B站上的其他Noita相关视频（具体配方来源者视频结尾有写）
如果视频里有错误，请各位指出。
你的三连就是对我最大的支持。
---BGM---
Carlos Estella - Classic Inspiration
Borislav Slav",1686115500,3493141697005625,塑料易菈罐,985036,2279,1428,34776,15518,9955,55100,0
游戏,171,BV18X4y1t7sj,白银丛刃腕豪vs直面泰山男刀！拳快还是刀块？#真金白银vs最强王者,,1686228560,428040854,上单老祖,1080726,7921,5636,4473,22835,7298,100038,0
游戏,172,BV1hz4y1v7HC,3.7神工天巧，元素专家全成就地图，白拿185原石,,1686212764,2502645,小奇奇解说丶原神,669031,213,1507,80805,30447,20461,77905,0
游戏,172,BV1S8411o7NP,神君：保护景元元🤖,,1686056648,545004269,邱人Lin,1405801,198,716,22289,3909,6843,141250,0
游戏,17,BV1ku411W7nC,噩梦再临！恐怖小孩背后居然是外星生物？,"上一期：BV1nr4y1U74i
 喜欢这期视频的话 记得多多点赞哦！",1686130200,562197,中国BOY超级大猩猩,533149,10159,1285,13893,27897,727,66860,0
游戏,172,BV1PN411k7vU,《重返未来：1999》1.1版本PV：雷米特杯失窃案,"许多爆炸性新闻的主角都集中在了这一天的雷米特杯展馆。
疾驰的摇滚海盗、渴望聚光灯的艺术家、逃离快门的牧羊犬……以及，空降舞台中央的国际大盗。

拿好你的爆米花，亲爱的。
一场好戏，就要上演了。

《重返未来：1999》远方的故人系列【雷米特杯失窃案】将于6月15日开幕，敬请期待。
bilibili服下载：https://www.biligame.com/detail/?id=107530",1686276830,1197454103,重返未来1999,1286941,2220,10694,7443,11748,14094,67709,0
游戏,172,BV13P411Q74r,【空想花庭】HE全关卡 摆完挂机 简单好抄（持续更新中）,"本视频为为懒人向挂机流攻略，不排斥手动开启的技能但少用，遇到难挂机的关卡会选择简单好抄的手动打法，非低配攻略。

视频里默认常用的干员:桃金娘1、德狗2、推王2、拉狗2、山2、棘刺3、煌2、银灰1、克洛丝、能天使13、临光1或者谷米1（需要地面医疗的时候但塞妈已经用了需要再补个奶盾）、塞雷娅12、星熊2（建议开X模组加防御，也可以用年二级模组带2技能替换）、泥岩2、闪灵2、夜莺2、白面鸮2、艾雅法拉2、小火龙2、

难关会多用的干员（不仅这些干员，因为有些关卡比较奇怪会用到一些其他奇奇怪怪的干员）:史尔特",1686213315,31009079,萧然Q,1065260,1644,1813,10714,33031,1317,37947,0
游戏,172,BV1Ag4y1F7i1,《奥拉星2》手游首曝宣传片——Hi! 你知道亚比吗？,"★首曝PV正式发布，全网预约现已开启★
亲爱的小奥拉早上好，今日天气晴，气温适宜体感舒适，外出请注意防晒。
您有一条待读通知：请尽快与亚比伙伴一起前往集合点开启冒险！
已为您推荐最佳路线，您所前往的片区传送门已检修完成，稳定率为99.9%。
请您享受本次冒险之旅！
B站预约链接：https://www.biligame.com/detail/?id=110590",1686189600,1748347861,奥拉星2手游,1449258,1100,3758,22733,28981,9298,51537,0
游戏,172,BV1YW4y1X7DH,旅行者等我，我会在我的第二幕来见你,也许还有后续剧情？,1686205221,5523359,咕嘿君,1066591,215,1207,22235,5668,8473,121347,0
游戏,65,BV1zo4y1E73k,“兄弟你铂金水平，整王者的活啊？”共享账号挑战#30,现在竖屏容易被刷到一些，先投竖的吧，稳定点再换横的。爱你们捏,1686106800,37946996,守护茶茶,1025477,1245,1509,2934,8865,457,77494,0
游戏,172,BV1Ju411Y7XG,曜：我要进厂啦！,,1686216789,405370021,尴尬的铁根er,1356422,1320,972,2135,2741,399,83299,0
游戏,172,BV1wV4y1S7ur,【崩坏星穹铁道】银狼综合测评+青雀伤害期望计算：银狼专武和活动光锥对比/弱点植入规律/银狼伤害提升计算/配队思路,"https://b23.tv/llpXFrI
置顶动态送3个满星魂角儿+30个648元红包✿ヽ(°▽°)ノ✿",1686132000,43222001,卡特亚,766606,2027,3346,5825,15915,2346,52712,0
游戏,172,BV13m4y1q7Ek,【崩坏 星穹铁道】银狼最清晰攻略 如何养成/配队才更强？,"视频中角色的配装：
银狼：80级，量子四件套，泛银河商业公司，雨一直下，暴击躯干，速度鞋子，量子球，充能绳子（如无特别说明）
希儿：80级，量子四件套，太空封印站，于夜色中，暴击躯干，速度鞋子，量子球，攻击绳子",1686130595,1438375628,粥粥的终极理解,460329,1643,2097,11505,41612,2456,40384,0
游戏,121,BV18c41137iN,“这一刻米哈游，翻开了没有我们的新篇章”,如果你正深陷某个游戏世界当中无法自拔，不妨先回归生活，深耕自己。现实世界的你的故事比游戏精彩得多。,1686017100,124735327,-柠萌菌-,578263,1182,3844,22703,13759,1903,68201,0
游戏,172,BV1hX4y1t7Tv,全新监管者——歌剧演员角色故事视频——“灰烬，曾是火焰。”,"全新监管者——歌剧演员角色故事视频爆料：
——“灰烬，曾是火焰。”
#第五人格歌剧演员##第五人格#",1686106837,211005705,网易第五人格手游,710570,1101,3230,7824,4356,12382,57985,0
游戏,172,BV1DX4y187hk,【原神】这 也 能 进 化2.0？！,采纳上条视频大家的意见，所以才有了这期的2.0,1686110478,228356124,普通的安持,716087,1299,678,7478,2466,3558,54092,0
游戏,172,BV1Ju411Y722,【原神】神工天巧还能这样玩？！,"神工天巧可以放怪确实非常好玩，最后的码是8706157541（有有趣的知识或者机制可以私信分享秋名山，非常感谢！）

每周二四六更新

粉丝群：285270644",1686200138,351170066,ulu秋名山,1004693,455,980,11856,1258,3273,51423,0
游戏,17,BV1Rs4y1e7ne,70000级《恐鬼症》业余难度 萌新指南 恐鬼界占卜大师上线，屈指间，知晓过去未来，通晓天地阴阳，小伙伴们，来卜一卦吗？,恐鬼界占卜大师上线，屈指间，知晓过去未来，通晓天地阴阳，小伙伴们，来卜一卦吗？,1686059856,218813697,游泳的艾米,868520,625,419,6709,1348,1032,44190,0
游戏,172,BV1aj411Q75f,八重神子真好玩～,-,1686133022,1306471418,潮汐的原神小日常,901226,163,491,16652,1601,2954,91184,0
游戏,17,BV1UN411r7tK,被军事法庭“判刑”的一千种方法！,游戏名《无线电指挥官》RADIO COMMANDER,1686105667,362842306,浣熊game,878525,421,1258,19840,2567,3186,46938,0
游戏,17,BV1LP411B7mZ,一定要关好门窗！小心入侵家中的“伪人”,"游戏：Caught On Camera
在itch.io网站搜索
又是温馨小游戏环节！",1686214551,26240675,与山0v0,623548,1900,674,8598,5654,604,43559,0
游戏,17,BV1Gh4y1x754,我的世界：一个概率极小的封神种子，本是世外桃源，却被毁了,"视频创意：均来自网络（油管、MC论坛、wiki等）；
版本：没有特别说明一般默认java版，基岩版会特殊说明（视频中，标题）；
皮肤：java版可以私信我，看到了会发，基岩版是地球皮肤；
光影：ComplementaryShaders；",1685869980,3493115392428839,玩游戏的迷恋吖,1622903,4938,1069,114029,18051,12263,151114,0
游戏,65,BV1Nh4y1R782,【APEX】不多会几门语言怎么打这游戏,本来是想随便切片的一些外国人素材，最后还是加了一些有的没的>.<,1686198218,488175455,米卡丘Mica,392007,551,819,7290,19965,3477,48018,0
游戏,17,BV1P14y1Q7CN,谁是杀手 5 ？！！,"地图推荐：@北极熊IceBear 

喜欢的记得三三三三三三三三~~~~~连连连连连连连连~~~~噢噢噢噢噢噢噢噢哦哦哦哦哦哦~~~~~",1686182400,108078209,沝沝DjKO,446673,2289,533,6312,12701,281,54254,0
游戏,171,BV1GN411y7zL,这声音怎么听着有点耳熟？,希望下次能赢,1686126562,694703612,是一只鱼啦,638125,719,694,2727,2439,335,54334,0
游戏,171,BV17c411372s,我不允许有人不知道这么快乐的玩法！,求点赞啊啊啊啊求点赞！,1685976054,501927676,童年小新,2133607,682,1755,8340,1437,8697,96250,0
游戏,172,BV1uM4y1v7jh,重返彩蛋，结合东西方艺术！巾帼之美，中国式智慧！,"欢迎加入重返未来剧情群：617321737

维尔汀的装备
穿戴式辉光管
出自高分动漫
命运石之门（彩蛋一）

在英国时间回溯时
波普艺术的应用
《王牌特工》爆头名场面（彩蛋二）

讲粤语的泥鯭的士
是香港的士
非法载客模式之一
朱古力 保鲜纸
出自星爷电影（彩蛋三）
《回魂夜》

前两章核心主旨
以及时代背景
取自爵士时代
那个时代标志性书籍
《了不起的盖茨比》（彩蛋四）
 
第三章
核心主旨
以及背景
取自《简·爱》和《死亡诗社》（彩蛋五）

小时候
维尔汀和十四
出自《简·爱》
简和海伦（彩蛋六）
",1686044155,7466789,Jerryprpr,339174,878,986,16129,5650,2669,49784,0
游戏,172,BV1bX4y1t7bU,【星穹铁道】猎星游戏 活动攻略/隐匿代码/访问筛查/封锁扇区/星穹铁道1.1,"活动要完成银狼的同行任务《朋克洛德精神 》才能开启哦
有帮助的话还请三连支持一下！",1686118545,431073645,你的影月月,553109,691,1215,7438,13056,1003,29273,0
